i15#1
key,lat,lon,ts,bike,childCheckBox,trailerCheckBox,pLoc,incident,i1,i2,i3,i4,i5,i6,i7,i8,i9,scary,desc,i10
0,52.531475,13.412945,1584273895007,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,52.531623,13.413021,1584273898136,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
2,52.531717,13.413078,1584273901141,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
3,52.532047,13.413305,1584273910147,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0

===================
i15#1
lat,lon,X,Y,Z,timeStamp,acc,a,b,c
,,0.469549,1.210897,-7.035569,1584273900361,,,,
,,-0.772349,2.119093,-10.283406,1584273900461,,,,
,,-0.967787,1.575259,-9.970985,1584273900561,,,,
,,-1.406301,1.018492,-8.438826,1584273900661,,,,
,,-1.370839,1.759311,-12.165961,1584273900761,,,,
,,-0.397833,0.169378,-11.207384,1584273900861,,,,
,,0.143412,-0.691307,-11.664314,1584273900961,,,,
,,0.594489,0.516581,-11.791270,1584273901061,,,,
,,0.771900,-1.550391,-8.375323,1584273901161,,,,
,,1.425910,0.107242,-11.452395,1584273901261,,,,
,,0.304786,-0.082608,-6.906039,1584273901361,,,,
,,1.614378,0.886766,-6.782366,1584273901461,,,,
,,0.726065,2.385589,-5.631769,1584273901560,,,,
,,0.440539,0.422970,-2.470148,1584273901661,,,,
,,-0.815310,1.136766,0.833467,1584273901761,,,,
,,-2.222159,1.022663,1.095512,1584273901861,,,,
,,-1.082349,-0.049816,1.609782,1584273901961,,,,
,,-1.988784,-0.088461,0.063827,1584273902061,,,,
52.531717,13.413078,-0.915885,0.996937,-4.259243,1584273902161,12.001812,4.623485,2.765004,-0.004508
,,-1.155268,0.680460,-3.675641,1584273902261,,,,
,,-0.183204,2.100407,-9.692709,1584273902361,,,,
,,0.563144,0.584260,-7.914437,1584273902461,,,,
,,0.980197,2.508763,-12.925297,1584273902561,,,,
,,2.549743,2.076227,-13.661895,1584273902661,,,,
,,1.263957,2.235521,-13.217953,1584273902761,,,,
,,1.330289,2.932866,-13.688944,1584273902861,,,,
,,1.367167,2.507745,-12.612003,1584273902961,,,,
,,3.495207,2.385644,-12.445475,1584273903061,,,,
,,2.700065,2.672687,-11.290721,1584273903160,,,,
,,1.084949,3.742682,-10.567280,1584273903261,,,,
,,2.531890,2.871938,-10.298330,1584273903361,,,,
,,2.412748,2.390484,-8.538270,1584273903461,,,,
,,1.467603,1.984768,-7.879529,1584273903560,,,,
,,-0.612292,2.529136,-7.265955,1584273903661,,,,
,,-0.056677,1.127176,-5.606581,1584273903761,,,,
,,-0.158675,1.608211,-3.389312,1584273903861,,,,
,,-1.213042,2.748904,-4.900380,1584273903961,,,,
,,-1.768303,3.398129,-6.856527,1584273904061,,,,
,,-1.194731,3.233855,-8.359087,1584273904161,,,,
,,-0.409803,3.460474,-8.180219,1584273904261,,,,
,,-1.026755,4.302338,-11.329355,1584273904361,,,,
,,2.952231,7.038578,-16.858837,1584273904461,,,,
,,2.990157,4.001459,-12.914499,1584273904561,,,,
,,2.076208,5.389607,-14.415907,1584273904661,,,,
,,3.167932,5.172224,-11.327584,1584273904761,,,,
,,2.476874,6.159910,-13.726341,1584273904861,,,,
,,3.797094,4.797129,-11.095427,1584273904961,,,,
,,0.504027,1.457454,-6.434789,1584273905061,,,,
52.531849,13.413110,0.512928,3.642301,-10.834300,1584273905161,12.001812,-5.060424,1.331891,-0.136797
,,2.065230,1.675945,-7.738787,1584273905261,,,,
,,0.495485,2.851510,-11.957135,1584273905361,,,,
,,0.888457,1.734154,-9.736423,1584273905461,,,,
,,-0.314731,2.948104,-8.916972,1584273905560,,,,
,,-1.292248,2.992093,-6.642138,1584273905661,,,,
,,-1.183808,3.447471,-3.978157,1584273905761,,,,
,,-1.493709,3.808311,-3.122931,1584273905861,,,,
,,-0.800705,1.552711,0.594569,1584273905961,,,,
,,-1.376547,2.432202,0.088721,1584273906061,,,,
,,-1.396721,1.248584,0.912837,1584273906161,,,,
,,-0.752261,2.220912,-3.107712,1584273906261,,,,
,,-0.402388,-0.045790,-1.911385,1584273906361,,,,
,,-0.577734,0.622106,-7.244834,1584273906461,,,,
,,-1.030292,2.011213,-3.587011,1584273906561,,,,
,,0.223366,2.192431,-5.426690,1584273906661,,,,
,,0.258433,2.117861,-5.716682,1584273906760,,,,
,,1.141955,0.233914,-3.216606,1584273906860,,,,
,,0.042636,2.770953,-4.471262,1584273906961,,,,
,,0.750095,1.268128,-1.985606,1584273907061,,,,
,,1.604603,2.576093,-8.840451,1584273907161,,,,
,,0.025871,1.331406,-5.078799,1584273907261,,,,
,,-0.187256,2.647524,-6.349935,1584273907361,,,,
,,-0.733510,3.928361,-10.655247,1584273907461,,,,
,,-0.277433,3.129602,-10.820449,1584273907560,,,,
,,-0.541923,3.858446,-10.044971,1584273907661,,,,
,,-0.631567,3.085763,-10.636851,1584273907761,,,,
,,-0.368289,3.312212,-10.120025,1584273907861,,,,
,,1.069820,2.528697,-9.366926,1584273907961,,,,
,,-0.430305,2.766702,-6.526453,1584273908061,,,,
52.531943,13.413209,0.962583,1.086411,-5.714297,1584273908161,12.001812,10.025266,-1.523721,0.130576
,,0.487077,2.270583,-8.911414,1584273908261,,,,
,,-0.243464,1.539439,-4.224814,1584273908361,,,,
,,1.146162,1.301264,-6.584862,1584273908461,,,,
,,-2.006243,0.938104,-6.401972,1584273908561,,,,
,,0.779793,0.248124,-5.971597,1584273908661,,,,
,,-1.655103,1.895743,-5.501011,1584273908761,,,,
,,-1.014071,1.031954,-3.127471,1584273908861,,,,
,,-0.733849,-0.027238,-4.893574,1584273908961,,,,
,,-1.624881,1.939512,-8.138915,1584273909061,,,,
,,0.795670,2.051125,-6.889628,1584273909161,,,,
,,0.745854,4.052598,-12.067905,1584273909261,,,,
,,0.896496,3.240002,-9.481733,1584273909361,,,,
,,0.805889,2.556514,-10.883827,1584273909461,,,,
,,1.283386,3.536715,-10.685614,1584273909560,,,,
,,1.317655,2.125231,-5.832077,1584273909661,,,,
,,1.351250,1.975821,-6.426741,1584273909761,,,,
,,-0.230466,0.320543,-4.395934,1584273909861,,,,
,,0.379386,0.225935,-4.893294,1584273909961,,,,
,,0.105885,0.903761,-3.804603,1584273910061,,,,
,,-0.014500,0.275108,-2.314662,1584273910161,,,,
,,0.543225,0.147329,-3.918801,1584273910261,,,,
,,0.243189,0.282048,-6.474297,1584273910361,,,,
,,0.607182,0.794533,-4.505196,1584273910461,,,,
,,1.788680,0.873209,-7.254709,1584273910561,,,,
,,1.034698,0.490590,-7.137243,1584273910661,,,,
,,0.528311,2.052192,-10.599239,1584273910761,,,,
,,0.320184,1.748918,-9.583057,1584273910861,,,,
,,1.791485,1.271361,-9.294677,1584273910961,,,,
,,0.205692,1.741020,-10.418076,1584273911061,,,,
,,1.474609,1.275263,-9.954225,1584273911161,,,,
52.532047,13.413305,2.184193,2.600567,-9.931742,1584273911261,12.001812,-2.508600,8.141770,-0.229920
,,2.046434,0.747885,-7.493976,1584273911361,,,,
,,1.579356,1.587314,-9.726379,1584273911461,,,,
,,-0.459310,2.387420,-9.689361,1584273911560,,,,
,,0.736633,1.162577,-7.405904,1584273911661,,,,
,,-0.954904,2.277933,-8.716414,1584273911761,,,,
,,-1.399330,1.772499,-8.795330,1584273911861,,,,
,,-0.290316,1.753149,-9.446226,1584273911961,,,,
,,0.003203,0.568398,-9.503148,1584273912061,,,,
,,0.614148,-0.640039,-8.346743,1584273912161,,,,
,,1.666829,-2.016686,-8.060154,1584273912261,,,,
,,2.089350,-2.614094,-8.845022,1584273912361,,,,
,,0.715841,-4.385181,-6.858059,1584273912461,,,,
,,0.935255,-4.448953,-8.812854,1584273912561,,,,
,,0.544488,-4.337141,-7.547430,1584273912661,,,,
,,-0.368469,-3.465019,-10.776834,1584273912761,,,,
,,1.130419,-4.455131,-6.809115,1584273912861,,,,
,,1.163745,-7.703216,3.143293,1584273912961,,,,
,,1.373199,-6.617529,-0.098400,1584273913061,,,,
,,-0.979254,-4.593139,-0.138602,1584273913161,,,,
,,-1.315130,-4.413402,-0.460542,1584273913261,,,,
,,0.135054,-5.532934,2.856849,1584273913361,,,,
,,-1.780832,-3.514467,-1.726160,1584273913461,,,,
,,-2.370236,0.561592,-11.403077,1584273913561,,,,
,,-2.042448,0.434716,-8.473624,1584273913661,,,,
,,1.125914,-1.977163,-5.753056,1584273913761,,,,
,,0.719953,-1.488799,-8.420539,1584273913861,,,,
,,0.128338,-0.816697,-7.560533,1584273913961,,,,
,,0.737257,-1.114288,-6.598558,1584273914061,,,,
,,1.430475,-0.959944,-6.603762,1584273914161,,,,
52.532133,13.413406,2.222848,-1.246383,-8.027512,1584273914261,8.001208,7.050027,-0.510739,-1.235174
,,2.058859,-1.185610,-8.888541,1584273914361,,,,
,,2.535607,-0.846031,-7.787127,1584273914461,,,,
,,1.965787,-0.863355,-9.032058,1584273914561,,,,
,,0.908007,-1.117371,-10.095182,1584273914661,,,,
,,-0.490216,-1.414938,-8.965416,1584273914761,,,,
,,0.098450,-2.026271,-9.035605,1584273914861,,,,
