i15#1
key,lat,lon,ts,bike,childCheckBox,trailerCheckBox,pLoc,incident,i1,i2,i3,i4,i5,i6,i7,i8,i9,scary,desc,i10
0,52.519816,13.423753,1584269568000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,52.520115,13.422697,1584269587000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
2,52.520127,13.422652,1584269590000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
3,52.520299,13.422174,1584269612999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
4,52.520425,13.421798,1584269616999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0

===================
i15#1
lat,lon,X,Y,Z,timeStamp,acc,a,b,c
,,-0.505150,-1.811368,-10.328532,1584269548054,,,,
,,-0.463516,-2.062691,-10.022234,1584269548154,,,,
,,-0.848511,-2.197720,-8.200053,1584269548254,,,,
,,-0.278745,-1.628933,-8.884145,1584269548354,,,,
,,-0.241084,-1.913092,-8.610010,1584269548454,,,,
,,-0.266366,-2.356360,-7.354431,1584269548554,,,,
,,-0.132779,-2.416560,-9.405341,1584269548654,,,,
,,-0.121892,-3.091950,-9.832219,1584269548754,,,,
,,-0.161384,-2.861395,-8.767972,1584269548854,,,,
,,-0.193737,-2.374677,-9.164647,1584269548954,,,,
,,0.112990,-2.911700,-9.408849,1584269549054,,,,
,,0.300495,-2.542059,-10.415521,1584269549154,,,,
,,0.367072,-2.445849,-9.576007,1584269549254,,,,
,,0.322160,-2.121099,-9.042666,1584269549354,,,,
,,0.348376,-2.229020,-10.432066,1584269549454,,,,
,,0.116288,-3.055586,-9.984607,1584269549554,,,,
,,-0.201770,-2.570210,-9.174761,1584269549654,,,,
,,-0.034708,-2.574431,-9.521490,1584269549754,,,,
,,-0.098206,-2.691862,-8.897527,1584269549854,,,,
,,0.012484,-2.434527,-9.603180,1584269549954,,,,
,,0.088381,-2.808599,-9.067379,1584269550054,,,,
,,0.116198,-2.194731,-8.835142,1584269550154,,,,
,,0.150517,-1.612023,-9.983993,1584269550254,,,,
,,0.161364,-1.515444,-10.287018,1584269550354,,,,
,,0.346465,-2.148038,-10.439351,1584269550454,,,,
,,0.683339,-2.278207,-11.454869,1584269550554,,,,
,,0.819446,-1.847832,-12.393887,1584269550654,,,,
,,0.448353,-2.569517,-11.417637,1584269550754,,,,
,,0.363130,-3.576837,-10.296548,1584269550854,,,,
,,0.218590,-3.252546,-9.974623,1584269550954,,,,
,,0.021535,-2.815370,-10.000474,1584269551054,,,,
,,-0.601744,-2.495226,-8.267308,1584269551154,,,,
52.519353,13.425367,-1.030008,-2.598616,-7.707248,1584269551254,6.000906,1.535065,-0.726052,-0.096290
,,-0.611039,-2.678620,-7.690957,1584269551354,,,,
,,-0.811028,-1.414010,-7.437294,1584269551454,,,,
,,-0.633912,-1.030652,-7.307694,1584269551554,,,,
,,-0.417911,-1.557791,-8.162671,1584269551654,,,,
,,-0.223181,-1.578173,-8.785865,1584269551754,,,,
,,0.095337,-1.724080,-7.709493,1584269551854,,,,
,,0.264046,-1.284549,-8.815049,1584269551954,,,,
,,0.373389,-1.663461,-9.116293,1584269552054,,,,
,,0.104368,-2.470792,-8.633177,1584269552154,,,,
,,-0.211815,-1.693763,-8.438367,1584269552254,,,,
,,-0.321731,-1.775333,-8.321680,1584269552354,,,,
,,-0.121572,-1.984783,-9.592233,1584269552454,,,,
,,-0.183713,-1.644226,-9.942190,1584269552554,,,,
,,-0.301733,-2.032913,-10.093605,1584269552654,,,,
,,-0.099448,-2.283761,-10.316317,1584269552754,,,,
,,0.072414,-2.755186,-9.601788,1584269552854,,,,
,,0.270233,-2.695385,-9.669797,1584269552954,,,,
,,-0.001682,-2.614503,-9.172805,1584269553054,,,,
,,-0.090901,-2.921285,-9.471180,1584269553154,,,,
,,0.484058,-3.009527,-9.689715,1584269553254,,,,
,,0.246502,-2.781875,-10.275487,1584269553354,,,,
,,0.042242,-2.196098,-10.418525,1584269553454,,,,
,,0.120395,-2.702620,-10.374551,1584269553554,,,,
,,0.144974,-2.553126,-10.853415,1584269553654,,,,
,,-0.036878,-2.740556,-10.716934,1584269553754,,,,
,,-0.501926,-2.521626,-10.217543,1584269553854,,,,
,,-0.190913,-2.822022,-10.052261,1584269553954,,,,
,,-0.069999,-3.151496,-10.267868,1584269554053,,,,
,,-0.269450,-2.670447,-10.046972,1584269554154,,,,
52.519425,13.425064,-0.227327,-2.442042,-9.923594,1584269554254,6.000906,0.514344,0.415146,0.189490
,,-0.444466,-2.338707,-8.780526,1584269554354,,,,
,,-0.385788,-2.437621,-9.853145,1584269554454,,,,
,,-0.852198,-2.272205,-7.985689,1584269554554,,,,
,,-0.296638,-1.348017,-9.789498,1584269554654,,,,
,,-0.216824,-1.445928,-9.329245,1584269554754,,,,
,,-0.361967,-1.906760,-9.357785,1584269554854,,,,
,,-0.073527,-1.360486,-9.768856,1584269554954,,,,
,,0.036160,-1.303834,-9.071251,1584269555053,,,,
,,0.516701,-1.994887,-9.409233,1584269555154,,,,
,,0.226255,-2.583293,-8.450821,1584269555254,,,,
,,0.002360,-3.248180,-7.473289,1584269555354,,,,
,,-0.106454,-2.806075,-7.468484,1584269555454,,,,
,,-0.182885,-3.389966,-6.813307,1584269555554,,,,
,,-0.056433,-3.416745,-8.001161,1584269555654,,,,
,,-0.008657,-2.995685,-8.693392,1584269555754,,,,
,,0.173005,-3.306484,-7.929002,1584269555854,,,,
,,0.257480,-2.385405,-11.156495,1584269555954,,,,
,,0.606224,-2.346720,-10.248149,1584269556054,,,,
,,0.171768,-2.255480,-12.321198,1584269556154,,,,
,,0.008188,-2.644216,-10.593017,1584269556254,,,,
,,-0.404524,-2.272340,-10.692240,1584269556354,,,,
,,-0.744252,-2.566837,-10.221584,1584269556454,,,,
,,-0.846460,-2.376782,-9.893696,1584269556554,,,,
,,-0.537857,-2.363375,-9.550869,1584269556654,,,,
,,-0.192155,-1.963472,-9.033235,1584269556754,,,,
,,-0.375709,-1.422691,-9.059356,1584269556854,,,,
,,-0.337343,-1.291434,-10.384765,1584269556954,,,,
,,-0.211954,-0.992197,-9.482521,1584269557054,,,,
,,0.011766,-1.914768,-7.761325,1584269557154,,,,
52.519511,13.424772,-0.332284,-1.655218,-9.712009,1584269557254,6.000906,-2.555264,-1.298096,0.339845
,,-0.537772,-2.222438,-8.836195,1584269557354,,,,
,,-0.285057,-2.250086,-8.673284,1584269557454,,,,
,,-0.371068,-2.584625,-8.198985,1584269557553,,,,
,,-0.262823,-1.893847,-10.136451,1584269557654,,,,
,,-0.231788,-1.682162,-9.973630,1584269557754,,,,
,,-0.432311,-1.913007,-9.924721,1584269557854,,,,
,,-0.072524,-1.571118,-9.567474,1584269557954,,,,
,,-0.439027,-1.717613,-9.835622,1584269558054,,,,
,,-0.082478,-1.648227,-9.429137,1584269558154,,,,
,,-0.249461,-2.027648,-8.370089,1584269558254,,,,
,,-0.387215,-1.917747,-9.040665,1584269558354,,,,
,,-0.410856,-2.176913,-8.540854,1584269558454,,,,
,,-0.257390,-2.353456,-8.484302,1584269558554,,,,
,,-0.045650,-2.480118,-9.505912,1584269558654,,,,
,,0.126736,-2.283701,-9.878168,1584269558754,,,,
,,0.167297,-3.146701,-8.938901,1584269558854,,,,
,,-0.264555,-3.743765,-5.176700,1584269558954,,,,
,,0.178973,-3.465199,-5.484809,1584269559054,,,,
,,0.222053,-3.700510,-5.181675,1584269559274,,,,
,,0.545625,-3.085000,-4.882961,1584269559984,,,,
,,0.425690,-2.843721,-4.811689,1584269560366,,,,
,,0.434082,-2.034609,-6.730534,1584269560651,,,,
,,1.015872,-1.689217,-9.568118,1584269560965,,,,
52.519622,13.424403,0.528042,-2.177896,-8.763461,1584269561278,6.000906,-2.591102,0.541804,-0.118532
,,0.245305,-1.787817,-8.711215,1584269561682,,,,
,,-0.088286,-2.108840,-9.574819,1584269561939,,,,
,,-0.359128,-2.816748,-8.458625,1584269562313,,,,
,,-0.378228,-3.146572,-6.928682,1584269562535,,,,
,,-0.292133,-2.664838,-7.755038,1584269562859,,,,
,,-0.292382,-2.495276,-7.987974,1584269563119,,,,
,,-0.008043,-2.944766,-8.820054,1584269563518,,,,
,,0.044742,-2.327799,-9.866957,1584269563807,,,,
,,0.208950,-1.875684,-11.148387,1584269564180,,,,
,,0.194805,-2.318384,-11.184327,1584269564419,,,,
,,0.082498,-1.920935,-12.160248,1584269564749,,,,
,,0.351808,-1.190834,-12.831891,1584269564989,,,,
52.519723,13.424015,0.096859,-0.596849,-12.556075,1584269565219,6.000906,-1.113230,0.014087,0.026348
,,-0.113170,-2.164948,-10.171463,1584269565436,,,,
,,0.020547,-2.151446,-10.227212,1584269565681,,,,
,,-0.170860,-2.074446,-9.758377,1584269566048,,,,
,,-0.381701,-2.885719,-7.945712,1584269566317,,,,
,,-0.759086,-3.896996,-6.612260,1584269566626,,,,
,,-0.665017,-3.952022,-7.491302,1584269566973,,,,
,,-0.707993,-3.138972,-7.944489,1584269567355,,,,
,,-0.805545,-1.269241,-10.577843,1584269567710,,,,
,,-0.671568,0.084674,-11.980551,1584269567976,,,,
52.519816,13.423753,-0.534334,0.157408,-12.126787,1584269568374,6.000906,-0.715642,-0.339998,0.100564
,,-0.145308,0.559881,-13.304618,1584269568713,,,,
,,0.016032,1.156076,-13.842529,1584269569074,,,,
,,0.004096,0.587069,-13.244523,1584269569463,,,,
,,-0.268626,-1.849324,-8.720381,1584269569823,,,,
,,-0.197015,-2.374497,-10.262499,1584269570160,,,,
,,-0.151016,-2.585229,-9.607541,1584269570378,,,,
,,-0.232157,-2.608620,-9.015283,1584269570626,,,,
,,-0.570863,-4.184179,-5.133714,1584269570971,,,,
,,-0.476065,-3.825051,-3.906831,1584269571161,,,,
,,-0.483689,-3.398318,-4.459377,1584269571573,,,,
,,-0.702639,-3.685167,-2.888668,1584269571799,,,,
52.519918,13.423414,-0.855042,-3.595917,-3.338343,1584269572162,6.000906,-0.193686,-0.083873,-0.082734
,,-0.991059,-3.518648,-3.305297,1584269572402,,,,
,,-0.759780,-2.516617,-5.999624,1584269572843,,,,
,,-0.573832,-2.583348,-7.162401,1584269573095,,,,
,,-0.390663,-2.470288,-7.928228,1584269573349,,,,
,,-0.285975,-2.786585,-6.673013,1584269573713,,,,
,,-0.186797,-2.286919,-7.746845,1584269574025,,,,
,,-0.282917,-2.705873,-6.660953,1584269574305,,,,
,,-0.327758,-2.902779,-6.227265,1584269574530,,,,
,,-0.377425,-3.009372,-6.001051,1584269574856,,,,
,,-0.150507,-3.120182,-6.241486,1584269575078,,,,
,,0.105715,-2.698563,-7.861477,1584269575357,,,,
,,-0.033281,-3.361859,-6.587426,1584269575823,,,,
,,0.025347,-2.857917,-7.967501,1584269576044,,,,
52.520021,13.423098,0.285491,-2.824726,-9.285166,1584269576464,6.000906,-0.614505,0.585384,0.215239
,,0.245754,-2.790662,-8.811601,1584269576749,,,,
,,-0.103869,-2.954052,-7.471832,1584269577019,,,,
,,-0.470372,-2.551584,-8.096064,1584269577455,,,,
,,-0.392938,-1.441822,-11.175076,1584269577838,,,,
,,-0.176608,-1.327455,-12.103725,1584269578339,,,,
,,-0.475591,-1.529474,-10.280142,1584269578724,,,,
,,-0.595352,-0.962848,-10.787537,1584269578932,,,,
52.520085,13.422863,-0.289693,-0.456097,-12.750016,1584269579273,6.000906,-1.613432,1.109079,0.172080
,,-0.232856,-0.663261,-11.617312,1584269579582,,,,
,,-0.136192,-1.057451,-10.032293,1584269580001,,,,
,,-0.279923,-1.289698,-8.966828,1584269580311,,,,
,,-0.307081,-0.989108,-10.206490,1584269580520,,,,
,,-0.189725,-1.215747,-10.865041,1584269580865,,,,
