i15#1
key,lat,lon,ts,bike,childCheckBox,trailerCheckBox,pLoc,incident,i1,i2,i3,i4,i5,i6,i7,i8,i9,scary,desc,i10
0,52.517732,13.436393,1584269398000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,52.518354,13.430803,1584269459000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
2,52.518373,13.430599,1584269462000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
3,52.518418,13.430297,1584269466000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0

===================
i15#1
lat,lon,X,Y,Z,timeStamp,acc,a,b,c
,,-0.128463,-1.699351,-10.739028,1584269376041,,,,
,,-0.120963,-1.547886,-10.658051,1584269376141,,,,
,,0.052815,-1.961905,-10.051802,1584269376245,,,,
,,0.268277,-2.264930,-9.716929,1584269376341,,,,
,,0.395577,-2.321373,-9.639125,1584269376442,,,,
,,0.391945,-2.159948,-10.180011,1584269376541,,,,
,,0.144465,-2.001273,-9.985151,1584269376641,,,,
,,-0.082972,-2.050351,-9.831331,1584269376742,,,,
,,-0.121318,-1.930685,-10.097602,1584269376842,,,,
,,-0.220137,-1.549907,-10.220691,1584269376941,,,,
,,-0.113838,-1.438439,-10.047945,1584269377041,,,,
52.517566,13.438333,-0.059641,-2.130290,-8.556302,1584269377162,12.001812,2.894130,-0.621215,-0.048773
,,0.087997,-1.991339,-9.046957,1584269377262,,,,
,,0.315684,-1.940859,-9.495888,1584269377362,,,,
,,0.231404,-2.143902,-9.137424,1584269377461,,,,
,,-0.094913,-2.387934,-8.953162,1584269377562,,,,
,,-0.501163,-2.555042,-9.017972,1584269377662,,,,
,,-0.403915,-1.797672,-10.283001,1584269377762,,,,
,,-0.285426,-2.080045,-9.719763,1584269377862,,,,
,,-0.535332,-2.058125,-9.685324,1584269377962,,,,
,,-0.476988,-1.985356,-9.329714,1584269378062,,,,
,,-0.223625,-2.086736,-9.256731,1584269378162,,,,
,,0.015268,-2.019860,-9.313288,1584269378262,,,,
,,-0.060085,-1.906316,-9.486742,1584269378362,,,,
,,-0.111907,-1.969380,-9.489731,1584269378462,,,,
,,0.119526,-2.029884,-9.182964,1584269378562,,,,
,,0.080353,-2.190255,-9.675260,1584269378662,,,,
,,-0.068947,-1.937666,-9.429047,1584269378762,,,,
,,-0.256786,-2.082110,-9.107785,1584269378862,,,,
,,-0.289593,-2.758623,-7.866591,1584269378962,,,,
,,-0.127655,-2.476116,-7.099342,1584269379062,,,,
,,-0.121562,-2.410956,-8.324669,1584269379162,,,,
,,-0.583931,-1.667966,-9.061621,1584269379262,,,,
,,-0.517833,-2.760629,-9.931353,1584269379362,,,,
,,-0.254601,-2.550980,-10.049986,1584269379462,,,,
,,-0.601639,-2.668436,-10.729553,1584269379562,,,,
,,-0.863110,-2.823454,-10.735171,1584269379662,,,,
,,-1.002086,-3.163137,-9.157332,1584269379762,,,,
,,-0.627345,-4.072152,-8.085910,1584269379862,,,,
,,-0.637055,-2.896402,-8.043394,1584269379962,,,,
,,-0.618454,-3.025783,-8.198721,1584269380062,,,,
52.517592,13.438047,-0.369666,-2.455324,-8.173932,1584269380162,12.001812,0.731082,-0.286767,-0.135578
,,-0.139774,-2.272744,-9.073472,1584269380262,,,,
,,-0.036409,-2.074291,-9.688318,1584269380361,,,,
,,-0.040411,-1.859623,-9.885463,1584269380462,,,,
,,-0.065354,-1.990551,-9.717702,1584269380562,,,,
,,-0.177616,-1.861559,-9.764799,1584269380661,,,,
,,-0.186891,-1.896342,-10.332109,1584269380762,,,,
,,-0.224783,-2.333587,-9.420839,1584269380862,,,,
,,-0.208506,-2.230676,-9.305943,1584269380961,,,,
,,-0.165032,-2.337344,-8.949230,1584269381062,,,,
,,-0.077444,-2.290407,-8.535041,1584269381161,,,,
,,-0.103674,-2.606729,-8.092711,1584269381262,,,,
,,-0.158495,-2.304084,-8.145252,1584269381361,,,,
,,-0.315150,-1.864009,-9.047052,1584269381462,,,,
,,-0.317724,-2.055685,-9.172486,1584269381562,,,,
,,-0.345182,-1.732597,-9.651559,1584269381661,,,,
,,-0.423315,-1.946552,-9.445278,1584269381762,,,,
,,-0.388552,-1.749292,-10.155806,1584269381861,,,,
,,-0.212523,-2.024071,-9.890303,1584269381961,,,,
,,0.055051,-1.998494,-9.801438,1584269382062,,,,
,,0.046678,-2.064996,-9.813433,1584269382161,,,,
,,-0.130509,-2.060959,-9.531285,1584269382262,,,,
,,-0.096839,-1.951357,-9.890208,1584269382361,,,,
,,-0.095821,-2.077405,-9.058732,1584269382461,,,,
,,-0.065639,-1.454131,-10.110410,1584269382561,,,,
,,-0.162906,-1.930905,-10.069086,1584269382661,,,,
,,-0.196571,-1.652519,-9.269883,1584269382761,,,,
,,0.022478,-1.954391,-9.389135,1584269382862,,,,
,,0.024434,-1.750330,-9.374860,1584269382962,,,,
,,0.210128,-1.885449,-9.461769,1584269383062,,,,
52.517632,13.437743,0.047252,-2.284375,-8.752260,1584269383161,12.001812,-0.113650,-0.063251,0.178788
,,-0.144604,-2.208033,-8.450038,1584269383262,,,,
,,-0.224314,-2.301444,-9.091479,1584269383361,,,,
,,-0.239257,-1.971934,-9.118079,1584269383462,,,,
,,-0.266885,-2.429363,-7.644593,1584269383561,,,,
,,-0.436946,-2.693424,-7.899633,1584269383662,,,,
,,-0.454245,-2.813764,-7.465101,1584269383761,,,,
,,-0.642928,-2.674638,-7.169451,1584269383861,,,,
,,-0.517175,-2.680152,-7.161957,1584269383961,,,,
,,-0.517229,-3.170677,-6.612913,1584269384061,,,,
,,-0.607651,-2.607897,-8.780261,1584269384162,,,,
,,-0.726624,-2.194018,-9.132150,1584269384262,,,,
,,-0.593521,-2.012904,-8.928498,1584269384362,,,,
,,-0.085667,-2.266746,-9.359512,1584269384462,,,,
,,-0.150118,-2.161575,-9.468226,1584269384562,,,,
,,-0.115520,-1.855531,-10.283575,1584269384662,,,,
,,-0.137574,-2.172043,-9.473844,1584269384762,,,,
,,0.079560,-2.127012,-8.942080,1584269384861,,,,
,,0.394520,-2.303295,-10.092213,1584269384961,,,,
,,-0.109882,-1.995281,-9.775013,1584269385061,,,,
,,-0.281490,-1.987741,-9.228789,1584269385162,,,,
,,-0.367601,-1.698039,-9.297965,1584269385261,,,,
,,-0.071152,-2.249981,-8.451909,1584269385361,,,,
,,1.054627,-2.794344,-10.091884,1584269385461,,,,
,,0.893128,-2.419524,-10.018491,1584269385562,,,,
,,1.134546,-2.203388,-10.188303,1584269385661,,,,
,,1.309502,-2.359868,-10.802721,1584269385761,,,,
,,1.326721,-2.784250,-10.293270,1584269385861,,,,
,,1.115720,-2.538681,-10.517998,1584269385961,,,,
,,-0.111678,-1.946108,-9.352681,1584269386061,,,,
52.517663,13.437427,-0.383368,-2.000640,-7.763725,1584269386161,12.001812,1.229711,-1.020764,0.178603
,,-0.261890,-3.261468,-6.345205,1584269386261,,,,
,,-0.170466,-3.712724,-5.131085,1584269386361,,,,
,,-0.001502,-3.444288,-5.735708,1584269386461,,,,
,,-0.164034,-3.426430,-6.355025,1584269386561,,,,
,,-0.264176,-2.990167,-6.758805,1584269386661,,,,
,,-0.118698,-3.252057,-7.738034,1584269386761,,,,
,,-0.099214,-2.831312,-9.225730,1584269386861,,,,
,,-0.172352,-2.222124,-10.438129,1584269386961,,,,
,,-0.025587,-2.344320,-10.011526,1584269387061,,,,
,,0.103714,-2.237397,-10.111388,1584269387162,,,,
,,0.104313,-2.393019,-9.689301,1584269387261,,,,
,,0.124950,-2.512465,-9.474652,1584269387361,,,,
,,0.071177,-1.844958,-9.738289,1584269387461,,,,
,,-0.166070,-2.085847,-9.554367,1584269387562,,,,
,,-0.405063,-1.790576,-9.592882,1584269387661,,,,
