i15#1
key,lat,lon,ts,bike,childCheckBox,trailerCheckBox,pLoc,incident,i1,i2,i3,i4,i5,i6,i7,i8,i9,scary,desc,i10
0,52.522023,13.408264,1584269891999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
1,52.521893,13.408023,1584269894999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
2,52.519246,13.402824,1584270014999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
3,52.517272,13.390006,1584270173999,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0
4,52.516640,13.380917,1584270301000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0

===================
i15#1
lat,lon,X,Y,Z,timeStamp,acc,a,b,c
,,0.260683,-2.191173,-9.312619,1584269844503,,,,
,,0.496288,-1.949227,-9.169642,1584269844603,,,,
,,0.415037,-2.046614,-9.174581,1584269844704,,,,
,,0.473630,-2.011273,-9.734213,1584269844803,,,,
,,0.353465,-2.240785,-9.205183,1584269844903,,,,
52.524000,13.411736,0.043220,-2.041684,-9.660366,1584269845003,16.000000,0.295534,-0.202146,0.144333
,,0.026021,-1.947236,-9.828931,1584269845103,,,,
,,-0.076755,-2.317261,-10.129336,1584269845203,,,,
,,0.117136,-2.635529,-9.479767,1584269845304,,,,
,,-0.029923,-2.380889,-9.653880,1584269845403,,,,
,,-0.132879,-2.609673,-9.426547,1584269845503,,,,
,,0.004670,-2.650523,-9.298104,1584269845603,,,,
,,0.029229,-2.634327,-9.505718,1584269845703,,,,
,,0.077544,-2.217698,-9.423090,1584269845803,,,,
,,-0.233794,-2.216251,-9.832104,1584269845903,,,,
,,-0.292417,-2.438215,-9.464139,1584269846004,,,,
,,-0.318064,-1.956896,-9.877016,1584269846103,,,,
,,-0.176119,-2.110835,-9.574180,1584269846203,,,,
,,-0.085906,-2.267934,-9.088615,1584269846303,,,,
,,-0.058254,-2.146372,-9.387878,1584269846404,,,,
,,0.325877,-2.266023,-9.270382,1584269846503,,,,
,,0.617611,-2.246783,-9.292806,1584269846603,,,,
,,0.534254,-2.150648,-9.406629,1584269846704,,,,
,,0.346095,-2.257316,-9.178548,1584269846803,,,,
,,0.313538,-2.123754,-9.549621,1584269846903,,,,
,,0.216180,-2.296185,-9.479782,1584269847003,,,,
,,-0.113479,-1.984104,-9.856972,1584269847104,,,,
,,-0.276525,-2.003579,-9.886710,1584269847203,,,,
,,-0.198507,-2.292438,-9.650562,1584269847304,,,,
,,-0.172147,-1.835748,-10.306996,1584269847403,,,,
,,-0.193413,-2.268897,-9.710841,1584269847503,,,,
,,-0.199864,-2.209171,-9.600715,1584269847604,,,,
,,-0.172836,-2.264107,-9.600441,1584269847704,,,,
,,-0.297666,-2.114613,-9.552984,1584269847803,,,,
,,-0.302386,-2.199915,-9.934586,1584269847903,,,,
,,-0.533930,-2.310101,-8.922381,1584269848003,,,,
,,-0.532757,-1.720991,-9.727302,1584269848103,,,,
52.523877,13.411538,-0.046289,-0.808159,-10.332533,1584269848203,12.001812,0.770125,0.924477,0.397095
,,-0.079071,-0.361453,-7.663309,1584269848303,,,,
,,-0.438259,0.661549,-6.964871,1584269848404,,,,
,,0.211071,0.511641,-6.441575,1584269848503,,,,
,,0.321012,1.335173,-7.122564,1584269848604,,,,
,,0.161759,0.727003,-6.964847,1584269848702,,,,
,,-0.428000,-0.249351,-5.615368,1584269848803,,,,
,,-0.331426,-0.441208,-8.652397,1584269848903,,,,
,,0.129940,-1.808095,-8.733539,1584269849003,,,,
,,-0.376372,-1.333257,-9.526569,1584269849103,,,,
,,-0.273421,-2.435440,-9.478879,1584269849203,,,,
,,-0.174522,-2.143802,-9.310978,1584269849303,,,,
,,0.096020,-2.017340,-10.068637,1584269849403,,,,
,,0.085507,-2.383593,-9.781754,1584269849503,,,,
,,0.101898,-2.183370,-10.317320,1584269849603,,,,
,,-0.000853,-2.259666,-9.843196,1584269849703,,,,
,,-0.012215,-2.189667,-9.977222,1584269849803,,,,
,,0.112616,-1.943833,-9.879036,1584269849903,,,,
,,-0.064451,-2.003264,-10.092587,1584269850003,,,,
,,-0.197125,-1.878978,-9.908520,1584269850103,,,,
,,-0.277253,-1.889621,-9.639070,1584269850203,,,,
,,-0.333966,-1.733785,-9.286489,1584269850303,,,,
,,-0.260049,-1.824107,-8.900182,1584269850403,,,,
,,-0.369302,-1.905507,-9.058173,1584269850503,,,,
,,-0.450967,-1.868479,-8.691261,1584269850603,,,,
,,-0.259895,-1.629951,-8.780925,1584269850703,,,,
,,-0.060404,-1.630235,-9.087033,1584269850803,,,,
,,0.131536,-1.875056,-9.644335,1584269850904,,,,
,,-0.034603,-1.686538,-10.092208,1584269851004,,,,
,,-0.003258,-2.036061,-9.973670,1584269851104,,,,
52.523707,13.411350,0.015927,-2.004053,-10.132260,1584269851203,8.001208,-0.164314,0.126722,0.018304
,,-0.030811,-2.301464,-9.447738,1584269851303,,,,
,,-0.075787,-2.334490,-9.325607,1584269851404,,,,
,,-0.348515,-2.363740,-8.606747,1584269851504,,,,
